<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS,D,20180704,000000,112890.0000000,113160.0000000,112250.0000000,112780.0000000,133237
SPFB.RTS,D,20180705,000000,112870.0000000,115660.0000000,112460.0000000,115080.0000000,434097
SPFB.RTS,D,20180706,000000,115080.0000000,116600.0000000,114320.0000000,116510.0000000,316168
SPFB.RTS,D,20180709,000000,116510.0000000,118870.0000000,116490.0000000,118690.0000000,324594
SPFB.RTS,D,20180710,000000,118800.0000000,119970.0000000,118340.0000000,119800.0000000,330129
SPFB.RTS,D,20180711,000000,119730.0000000,119730.0000000,116050.0000000,116610.0000000,492211
SPFB.RTS,D,20180712,000000,116610.0000000,117790.0000000,116130.0000000,117240.0000000,354005
SPFB.RTS,D,20180713,000000,117290.0000000,118280.0000000,116000.0000000,117150.0000000,352454
SPFB.RTS,D,20180716,000000,117180.0000000,118980.0000000,116570.0000000,116650.0000000,372647
SPFB.RTS,D,20180717,000000,116680.0000000,116860.0000000,114880.0000000,116100.0000000,411926
SPFB.RTS,D,20180718,000000,116060.0000000,116060.0000000,114210.0000000,115130.0000000,419442
SPFB.RTS,D,20180719,000000,115110.0000000,115110.0000000,111680.0000000,112360.0000000,462141
SPFB.RTS,D,20180720,000000,112360.0000000,113390.0000000,111460.0000000,111910.0000000,374073
SPFB.RTS,D,20180723,000000,112030.0000000,113850.0000000,112030.0000000,112930.0000000,299217
SPFB.RTS,D,20180724,000000,113000.0000000,114970.0000000,112240.0000000,112670.0000000,400657
SPFB.RTS,D,20180725,000000,112670.0000000,115390.0000000,112670.0000000,115340.0000000,365205
SPFB.RTS,D,20180726,000000,115310.0000000,115630.0000000,114380.0000000,114910.0000000,357563
SPFB.RTS,D,20180727,000000,114900.0000000,115370.0000000,114000.0000000,114640.0000000,347365
SPFB.RTS,D,20180730,000000,114540.0000000,116380.0000000,114290.0000000,115850.0000000,287553
SPFB.RTS,D,20180731,000000,115910.0000000,117750.0000000,115730.0000000,117080.0000000,329104
SPFB.RTS,D,20180801,000000,117020.0000000,117310.0000000,115720.0000000,116000.0000000,291415
SPFB.RTS,D,20180802,000000,115990.0000000,116180.0000000,113520.0000000,114240.0000000,338033
SPFB.RTS,D,20180803,000000,114190.0000000,114720.0000000,113080.0000000,114060.0000000,289697
SPFB.RTS,D,20180806,000000,114070.0000000,114930.0000000,113320.0000000,113700.0000000,250776
SPFB.RTS,D,20180807,000000,113810.0000000,115340.0000000,113810.0000000,114670.0000000,238994
SPFB.RTS,D,20180808,000000,114530.0000000,114860.0000000,109380.0000000,109990.0000000,575584
SPFB.RTS,D,20180809,000000,109980.0000000,110220.0000000,107480.0000000,108840.0000000,486535
SPFB.RTS,D,20180810,000000,108700.0000000,109600.0000000,105120.0000000,105400.0000000,627884
SPFB.RTS,D,20180813,000000,105240.0000000,107090.0000000,103270.0000000,106620.0000000,553885
SPFB.RTS,D,20180814,000000,106630.0000000,108790.0000000,106630.0000000,108680.0000000,412391
SPFB.RTS,D,20180815,000000,108570.0000000,108570.0000000,104700.0000000,106070.0000000,512065
SPFB.RTS,D,20180816,000000,106160.0000000,107280.0000000,105800.0000000,106350.0000000,343864
SPFB.RTS,D,20180817,000000,106370.0000000,106960.0000000,104710.0000000,106860.0000000,365289
SPFB.RTS,D,20180820,000000,106850.0000000,107000.0000000,106110.0000000,106770.0000000,238650
SPFB.RTS,D,20180821,000000,106870.0000000,108180.0000000,105470.0000000,107870.0000000,376856
SPFB.RTS,D,20180822,000000,107800.0000000,107910.0000000,105050.0000000,106180.0000000,423098
SPFB.RTS,D,20180823,000000,106160.0000000,106750.0000000,104000.0000000,104250.0000000,601563
SPFB.RTS,D,20180824,000000,104370.0000000,107240.0000000,103950.0000000,107190.0000000,449981
SPFB.RTS,D,20180827,000000,107060.0000000,108550.0000000,106550.0000000,107980.0000000,342762
SPFB.RTS,D,20180828,000000,107980.0000000,108690.0000000,107120.0000000,107480.0000000,307236
SPFB.RTS,D,20180829,000000,107480.0000000,109380.0000000,106980.0000000,109330.0000000,319378
SPFB.RTS,D,20180830,000000,109230.0000000,109230.0000000,106610.0000000,106890.0000000,415371
SPFB.RTS,D,20180831,000000,106920.0000000,109590.0000000,106810.0000000,109040.0000000,432372
SPFB.RTS,D,20180903,000000,108960.0000000,109340.0000000,108070.0000000,108590.0000000,219212
SPFB.RTS,D,20180904,000000,108570.0000000,108820.0000000,107230.0000000,107590.0000000,362087
SPFB.RTS,D,20180905,000000,107520.0000000,107890.0000000,106920.0000000,107130.0000000,313451
SPFB.RTS,D,20180906,000000,107130.0000000,107870.0000000,105100.0000000,105740.0000000,407092
SPFB.RTS,D,20180907,000000,105750.0000000,106280.0000000,104520.0000000,104670.0000000,367081
SPFB.RTS,D,20180910,000000,103750.0000000,104290.0000000,102680.0000000,102680.0000000,7159
SPFB.RTS,D,20180911,000000,103300.0000000,105200.0000000,103040.0000000,105200.0000000,9441
SPFB.RTS,D,20180912,000000,104910.0000000,106550.0000000,104750.0000000,105970.0000000,13942
SPFB.RTS,D,20180913,000000,105890.0000000,108740.0000000,105890.0000000,107280.0000000,17899
SPFB.RTS,D,20180914,000000,107290.0000000,108630.0000000,106910.0000000,108310.0000000,16459
SPFB.RTS,D,20180917,000000,108230.0000000,108690.0000000,107340.0000000,108440.0000000,32675
SPFB.RTS,D,20180918,000000,108440.0000000,110640.0000000,108440.0000000,110350.0000000,114463
SPFB.RTS,D,20180919,000000,110590.0000000,112140.0000000,110590.0000000,111960.0000000,177580
SPFB.RTS,D,20180920,000000,112090.0000000,114060.0000000,111950.0000000,112690.0000000,478769
SPFB.RTS,D,20180921,000000,112690.0000000,113710.0000000,112240.0000000,113500.0000000,323956
SPFB.RTS,D,20180924,000000,113640.0000000,115540.0000000,113640.0000000,115290.0000000,267866
SPFB.RTS,D,20180925,000000,115350.0000000,115830.0000000,114220.0000000,115490.0000000,336795
SPFB.RTS,D,20180926,000000,115560.0000000,116190.0000000,113960.0000000,114280.0000000,376063
SPFB.RTS,D,20180927,000000,114280.0000000,117720.0000000,114200.0000000,117050.0000000,440886
SPFB.RTS,D,20180928,000000,116980.0000000,118350.0000000,116300.0000000,117680.0000000,379240
SPFB.RTS,D,20181001,000000,117740.0000000,119250.0000000,116910.0000000,119250.0000000,382279
SPFB.RTS,D,20181002,000000,119190.0000000,119190.0000000,116470.0000000,116970.0000000,432381
SPFB.RTS,D,20181003,000000,117000.0000000,119220.0000000,117000.0000000,117910.0000000,503122
SPFB.RTS,D,20181004,000000,117890.0000000,117970.0000000,114250.0000000,114290.0000000,591139
SPFB.RTS,D,20181005,000000,114310.0000000,116320.0000000,114250.0000000,116310.0000000,530432
SPFB.RTS,D,20181008,000000,116270.0000000,116290.0000000,114080.0000000,116060.0000000,395417
SPFB.RTS,D,20181009,000000,116090.0000000,117030.0000000,114960.0000000,116000.0000000,437280
SPFB.RTS,D,20181010,000000,116080.0000000,116480.0000000,112050.0000000,112070.0000000,606610
SPFB.RTS,D,20181011,000000,112130.0000000,113480.0000000,111000.0000000,113020.0000000,822643
SPFB.RTS,D,20181012,000000,113030.0000000,115330.0000000,113030.0000000,115160.0000000,515865
SPFB.RTS,D,20181015,000000,115180.0000000,115720.0000000,113680.0000000,114530.0000000,438758
SPFB.RTS,D,20181016,000000,114540.0000000,117500.0000000,114250.0000000,117320.0000000,432233
SPFB.RTS,D,20181017,000000,117280.0000000,117690.0000000,115230.0000000,115890.0000000,427634
SPFB.RTS,D,20181018,000000,115740.0000000,115740.0000000,113050.0000000,113500.0000000,439022
SPFB.RTS,D,20181019,000000,113540.0000000,114280.0000000,112130.0000000,112590.0000000,555483
SPFB.RTS,D,20181022,000000,112650.0000000,113960.0000000,111220.0000000,111650.0000000,458574
SPFB.RTS,D,20181023,000000,111650.0000000,112450.0000000,110110.0000000,111910.0000000,637851
SPFB.RTS,D,20181024,000000,111790.0000000,113500.0000000,110640.0000000,111040.0000000,700001
SPFB.RTS,D,20181025,000000,111070.0000000,112280.0000000,110320.0000000,111800.0000000,568243
SPFB.RTS,D,20181026,000000,111760.0000000,111760.0000000,108610.0000000,109790.0000000,633079
SPFB.RTS,D,20181029,000000,109720.0000000,111470.0000000,108940.0000000,109730.0000000,502597
SPFB.RTS,D,20181030,000000,109750.0000000,111180.0000000,109180.0000000,111000.0000000,503141
SPFB.RTS,D,20181031,000000,111000.0000000,112630.0000000,111000.0000000,112080.0000000,467326
SPFB.RTS,D,20181101,000000,112090.0000000,113310.0000000,111540.0000000,112940.0000000,476050
SPFB.RTS,D,20181102,000000,112940.0000000,114110.0000000,112540.0000000,113310.0000000,424601
SPFB.RTS,D,20181106,000000,113400.0000000,115160.0000000,113400.0000000,114700.0000000,316096
SPFB.RTS,D,20181107,000000,114650.0000000,116390.0000000,113640.0000000,115980.0000000,473064
SPFB.RTS,D,20181108,000000,115980.0000000,116560.0000000,113530.0000000,113780.0000000,463099
SPFB.RTS,D,20181109,000000,113830.0000000,114090.0000000,110920.0000000,111110.0000000,512654
SPFB.RTS,D,20181112,000000,111190.0000000,112730.0000000,110310.0000000,110340.0000000,410586
SPFB.RTS,D,20181113,000000,110480.0000000,111590.0000000,108910.0000000,109350.0000000,613566
SPFB.RTS,D,20181114,000000,109390.0000000,111920.0000000,108430.0000000,111820.0000000,652847
SPFB.RTS,D,20181115,000000,111880.0000000,114050.0000000,111880.0000000,113700.0000000,615496
SPFB.RTS,D,20181116,000000,113750.0000000,114340.0000000,112240.0000000,113400.0000000,414353
SPFB.RTS,D,20181119,000000,113360.0000000,114110.0000000,112610.0000000,113680.0000000,413160
SPFB.RTS,D,20181120,000000,113560.0000000,113560.0000000,110010.0000000,110250.0000000,563634
SPFB.RTS,D,20181121,000000,110310.0000000,113530.0000000,110310.0000000,112880.0000000,413660
SPFB.RTS,D,20181122,000000,112920.0000000,113770.0000000,112360.0000000,113480.0000000,258016
SPFB.RTS,D,20181123,000000,113450.0000000,113450.0000000,110700.0000000,111300.0000000,411517
SPFB.RTS,D,20181126,000000,111280.0000000,111280.0000000,106750.0000000,108370.0000000,697262
SPFB.RTS,D,20181127,000000,108380.0000000,110340.0000000,108130.0000000,109580.0000000,543221
SPFB.RTS,D,20181128,000000,109590.0000000,113870.0000000,109170.0000000,112690.0000000,613792
SPFB.RTS,D,20181129,000000,112700.0000000,114630.0000000,112100.0000000,113870.0000000,633056
SPFB.RTS,D,20181130,000000,113770.0000000,113770.0000000,111480.0000000,112000.0000000,435339
SPFB.RTS,D,20181203,000000,112120.0000000,117390.0000000,112120.0000000,115200.0000000,416209
SPFB.RTS,D,20181204,000000,115150.0000000,115830.0000000,113180.0000000,113440.0000000,431496
SPFB.RTS,D,20181205,000000,113460.0000000,115290.0000000,113030.0000000,115050.0000000,327682
SPFB.RTS,D,20181206,000000,114930.0000000,114930.0000000,111740.0000000,113800.0000000,648897
SPFB.RTS,D,20181207,000000,113720.0000000,116060.0000000,113070.0000000,114450.0000000,585706
SPFB.RTS,D,20181210,000000,114510.0000000,115430.0000000,112640.0000000,113330.0000000,7743
SPFB.RTS,D,20181211,000000,113400.0000000,114320.0000000,112700.0000000,113120.0000000,8761
SPFB.RTS,D,20181212,000000,113260.0000000,113870.0000000,112360.0000000,112680.0000000,9908
SPFB.RTS,D,20181213,000000,112730.0000000,113370.0000000,112060.0000000,113290.0000000,7687
SPFB.RTS,D,20181214,000000,113290.0000000,113290.0000000,111120.0000000,111520.0000000,33668
SPFB.RTS,D,20181217,000000,111440.0000000,112990.0000000,110650.0000000,110650.0000000,46668
SPFB.RTS,D,20181218,000000,110640.0000000,110990.0000000,109300.0000000,109440.0000000,84442
SPFB.RTS,D,20181219,000000,109450.0000000,112200.0000000,108000.0000000,108930.0000000,320807
SPFB.RTS,D,20181220,000000,108910.0000000,110150.0000000,107450.0000000,108370.0000000,617766
SPFB.RTS,D,20181221,000000,108450.0000000,109430.0000000,106920.0000000,107390.0000000,528939
SPFB.RTS,D,20181224,000000,107410.0000000,108380.0000000,105670.0000000,106110.0000000,347323
SPFB.RTS,D,20181225,000000,106130.0000000,106320.0000000,101640.0000000,105880.0000000,231596
SPFB.RTS,D,20181226,000000,105840.0000000,107640.0000000,104690.0000000,107550.0000000,376760
SPFB.RTS,D,20181227,000000,107540.0000000,107740.0000000,104900.0000000,106310.0000000,445049
SPFB.RTS,D,20181228,000000,106500.0000000,108360.0000000,106160.0000000,107800.0000000,340921
SPFB.RTS,D,20181229,000000,107760.0000000,107960.0000000,106330.0000000,106520.0000000,53519
SPFB.RTS,D,20190103,000000,106580.0000000,109830.0000000,106570.0000000,109400.0000000,293965
SPFB.RTS,D,20190104,000000,109520.0000000,112850.0000000,109520.0000000,112460.0000000,306966
SPFB.RTS,D,20190108,000000,112630.0000000,113990.0000000,111860.0000000,112920.0000000,276967
SPFB.RTS,D,20190109,000000,113000.0000000,114670.0000000,112810.0000000,114280.0000000,279203
SPFB.RTS,D,20190110,000000,114210.0000000,115050.0000000,113170.0000000,115050.0000000,331664
SPFB.RTS,D,20190111,000000,115000.0000000,115630.0000000,114280.0000000,115000.0000000,323432
SPFB.RTS,D,20190114,000000,114920.0000000,115190.0000000,113480.0000000,114690.0000000,294294
SPFB.RTS,D,20190115,000000,114730.0000000,115900.0000000,114070.0000000,114940.0000000,358407
SPFB.RTS,D,20190116,000000,114950.0000000,116620.0000000,114880.0000000,116120.0000000,317032
SPFB.RTS,D,20190117,000000,116110.0000000,116840.0000000,115010.0000000,116360.0000000,366538
SPFB.RTS,D,20190118,000000,116500.0000000,118160.0000000,116500.0000000,117870.0000000,325178
SPFB.RTS,D,20190121,000000,117880.0000000,118110.0000000,117220.0000000,117370.0000000,197422
SPFB.RTS,D,20190122,000000,117370.0000000,117410.0000000,116360.0000000,116670.0000000,357996
SPFB.RTS,D,20190123,000000,116780.0000000,119000.0000000,116780.0000000,118550.0000000,362074
SPFB.RTS,D,20190124,000000,118490.0000000,119470.0000000,118080.0000000,119170.0000000,387031
SPFB.RTS,D,20190125,000000,119270.0000000,119640.0000000,118270.0000000,119010.0000000,283781
SPFB.RTS,D,20190128,000000,118970.0000000,119870.0000000,117460.0000000,117940.0000000,331802
SPFB.RTS,D,20190129,000000,118000.0000000,119580.0000000,117110.0000000,119060.0000000,381611
SPFB.RTS,D,20190130,000000,118970.0000000,121760.0000000,118930.0000000,121630.0000000,397857
SPFB.RTS,D,20190131,000000,121730.0000000,122720.0000000,120960.0000000,121610.0000000,419509
SPFB.RTS,D,20190201,000000,121500.0000000,121980.0000000,120680.0000000,121260.0000000,311434
SPFB.RTS,D,20190204,000000,121250.0000000,122100.0000000,121010.0000000,121300.0000000,260911
SPFB.RTS,D,20190205,000000,121350.0000000,123170.0000000,121340.0000000,122630.0000000,293589
SPFB.RTS,D,20190206,000000,122630.0000000,122790.0000000,120920.0000000,121270.0000000,276664
SPFB.RTS,D,20190207,000000,121140.0000000,121360.0000000,119110.0000000,119850.0000000,379456
SPFB.RTS,D,20190208,000000,119750.0000000,120300.0000000,119140.0000000,119880.0000000,320755
SPFB.RTS,D,20190211,000000,119890.0000000,121130.0000000,119810.0000000,119890.0000000,314294
SPFB.RTS,D,20190212,000000,120040.0000000,122040.0000000,120040.0000000,120750.0000000,400804
SPFB.RTS,D,20190213,000000,120840.0000000,121650.0000000,116710.0000000,116760.0000000,518678
SPFB.RTS,D,20190214,000000,116770.0000000,117540.0000000,115310.0000000,117220.0000000,616405
SPFB.RTS,D,20190215,000000,117030.0000000,118360.0000000,116780.0000000,118310.0000000,341432
SPFB.RTS,D,20190218,000000,118290.0000000,118740.0000000,116750.0000000,117770.0000000,306442
SPFB.RTS,D,20190219,000000,117700.0000000,118630.0000000,116480.0000000,118560.0000000,402550
SPFB.RTS,D,20190220,000000,118480.0000000,120180.0000000,118080.0000000,119560.0000000,370220
SPFB.RTS,D,20190221,000000,119650.0000000,120100.0000000,118190.0000000,118620.0000000,339920
SPFB.RTS,D,20190222,000000,118690.0000000,120210.0000000,118570.0000000,119630.0000000,260358
SPFB.RTS,D,20190225,000000,119680.0000000,121090.0000000,119180.0000000,119540.0000000,391860
SPFB.RTS,D,20190226,000000,119300.0000000,120170.0000000,118520.0000000,120140.0000000,328364
SPFB.RTS,D,20190227,000000,120020.0000000,120140.0000000,118180.0000000,119280.0000000,395453
SPFB.RTS,D,20190228,000000,119230.0000000,119230.0000000,118000.0000000,118580.0000000,366745
SPFB.RTS,D,20190301,000000,118610.0000000,119470.0000000,117830.0000000,118100.0000000,356140
SPFB.RTS,D,20190304,000000,118210.0000000,119200.0000000,117730.0000000,118270.0000000,328701
SPFB.RTS,D,20190305,000000,118270.0000000,118880.0000000,117660.0000000,118870.0000000,295887
SPFB.RTS,D,20190306,000000,118710.0000000,119420.0000000,118330.0000000,118950.0000000,287897
SPFB.RTS,D,20190307,000000,118990.0000000,119190.0000000,117310.0000000,117530.0000000,363608
SPFB.RTS,D,20190311,000000,116430.0000000,116980.0000000,116170.0000000,116970.0000000,3343
SPFB.RTS,D,20190312,000000,116970.0000000,117530.0000000,116700.0000000,117200.0000000,5729
SPFB.RTS,D,20190313,000000,117000.0000000,117800.0000000,116630.0000000,117500.0000000,10993
SPFB.RTS,D,20190314,000000,117700.0000000,117980.0000000,116660.0000000,117020.0000000,19794
SPFB.RTS,D,20190315,000000,117050.0000000,118590.0000000,117050.0000000,118410.0000000,19056
SPFB.RTS,D,20190318,000000,118590.0000000,120880.0000000,118590.0000000,120680.0000000,40490
SPFB.RTS,D,20190319,000000,120600.0000000,120950.0000000,119900.0000000,120500.0000000,55353
SPFB.RTS,D,20190320,000000,120590.0000000,122710.0000000,120150.0000000,122020.0000000,219188
SPFB.RTS,D,20190321,000000,122090.0000000,122600.0000000,121370.0000000,121960.0000000,347552
SPFB.RTS,D,20190322,000000,121960.0000000,122320.0000000,118630.0000000,119020.0000000,459704
SPFB.RTS,D,20190325,000000,119070.0000000,121220.0000000,118690.0000000,120710.0000000,446738
SPFB.RTS,D,20190326,000000,120780.0000000,121700.0000000,120380.0000000,120770.0000000,343090
SPFB.RTS,D,20190327,000000,120830.0000000,121090.0000000,118780.0000000,119300.0000000,379871
SPFB.RTS,D,20190328,000000,119210.0000000,119530.0000000,118510.0000000,119160.0000000,343663
SPFB.RTS,D,20190329,000000,119290.0000000,120360.0000000,117390.0000000,117910.0000000,455740
SPFB.RTS,D,20190401,000000,118000.0000000,120330.0000000,118000.0000000,120230.0000000,332241
SPFB.RTS,D,20190402,000000,120160.0000000,120650.0000000,119200.0000000,120490.0000000,299010
SPFB.RTS,D,20190403,000000,120500.0000000,121450.0000000,119910.0000000,120330.0000000,386960
SPFB.RTS,D,20190404,000000,120240.0000000,120470.0000000,119380.0000000,120020.0000000,311984
SPFB.RTS,D,20190405,000000,120140.0000000,121100.0000000,120070.0000000,121000.0000000,258763
SPFB.RTS,D,20190408,000000,121020.0000000,122570.0000000,120780.0000000,122410.0000000,245837
SPFB.RTS,D,20190409,000000,122430.0000000,123310.0000000,122090.0000000,122590.0000000,271384
SPFB.RTS,D,20190410,000000,122640.0000000,124740.0000000,122640.0000000,124380.0000000,319150
SPFB.RTS,D,20190411,000000,124310.0000000,124540.0000000,122310.0000000,122830.0000000,396586
